CAWB,"Data crearii",Ruta,"CAWB parinte",Tip,Inchis,"Nr colete","Nr colete mari","Total colete incarcate","Total colete descarcate","Ramas de descarcat","Mijloc transport",Paleti,Custi
CAWB-S-02-35928,"'2026-06-02 23:43'","SB_SIBIU_H01 => SB_SIBIU_A03",CAWB-H-03-901,S,Da,17,0,0,17,0,
CAWB-S-02-35932,"'2026-06-02 23:43'","SB_SIBIU_H01 => SB_SIBIU_A03",CAWB-H-03-901,S,Da,25,0,1,24,1,
CAWB-S-02-35936,"'2026-06-02 23:43'","SB_SIBIU_H01 => SB_SIBIU_A03","Fara parinte",S,Da,13,0,0,13,0,
CAWB-S-02-35897,"'2026-06-02 23:43'","SB_SIBIU_H01 => AB_ALBAIULIA_A01","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35901,"'2026-06-02 23:43'","SB_SIBIU_H01 => AB_ALBAIULIA_A01","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35905,"'2026-06-02 23:43'","SB_SIBIU_H01 => AB_ALBAIULIA_A01","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35909,"'2026-06-02 23:43'","SB_SIBIU_H01 => AB_ALBAIULIA_A01","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35913,"'2026-06-02 23:43'","SB_SIBIU_H01 => AB_ALBAIULIA_A01","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35917,"'2026-06-02 23:43'","SB_SIBIU_H01 => AB_ALBAIULIA_A01",CAWB-H-03-841,S,Da,22,0,0,22,0,SB25YGN
CAWB-S-02-35921,"'2026-06-02 23:43'","SB_SIBIU_H01 => AB_ALBAIULIA_A01",CAWB-H-03-841,S,Da,32,0,0,32,0,SB25YGN
CAWB-S-02-35925,"'2026-06-02 23:43'","SB_SIBIU_H01 => AB_ALBAIULIA_A01",CAWB-H-03-841,S,Da,19,0,0,19,0,SB25YGN
CAWB-A-02-35887,"'2026-06-02 23:39'","SB_SIBIU_H01 => SOF_SOFIAHUB_H01",CAWB-H-03-1986,A,Da,28,0,5,23,5,IF20MGW
CAWB-A-02-35888,"'2026-06-02 23:39'","SB_SIBIU_H01 => SOF_SOFIAHUB_H01",CAWB-H-03-1986,A,Da,36,0,13,23,13,IF20MGW
CAWB-A-02-35889,"'2026-06-02 23:39'","SB_SIBIU_H01 => SOF_SOFIAHUB_H01","Fara parinte",A,Nu,0,0,0,0,0,
CAWB-A-02-35890,"'2026-06-02 23:39'","SB_SIBIU_H01 => SOF_SOFIAHUB_H01","Fara parinte",A,Nu,0,0,0,0,0,
CAWB-A-02-35891,"'2026-06-02 23:39'","SB_SIBIU_H01 => SOF_SOFIAHUB_H01","Fara parinte",A,Nu,0,0,0,0,0,
CAWB-A-02-35892,"'2026-06-02 23:39'","SB_SIBIU_H01 => SOF_SOFIAHUB_H01","Fara parinte",A,Nu,0,0,0,0,0,
CAWB-A-02-35893,"'2026-06-02 23:39'","SB_SIBIU_H01 => SOF_SOFIAHUB_H01","Fara parinte",A,Nu,0,0,0,0,0,
CAWB-A-02-35894,"'2026-06-02 23:39'","SB_SIBIU_H01 => SOF_SOFIAHUB_H01","Fara parinte",A,Nu,0,0,0,0,0,
CAWB-A-02-35895,"'2026-06-02 23:39'","SB_SIBIU_H01 => SOF_SOFIAHUB_H01","Fara parinte",A,Nu,1,0,1,0,1,
